id,source,category,title,project_name,project_num,pub_date,purchaser,agency,winner,win_amount,win_date,address,province,city,county,metadata
ZHON_000064,zhongbiao,未知,国家税务总局东莞市税务局机关2026年物业管理服务项目中标公告,国家税务总局东莞市税务局机关2026年物业管理服务项目,MB2D021161764638188402,2025/12/29,国家税务总局东莞市税务局,未知,深圳市万科物业服务有限公司,7808400,未知,广东省,广东省,深圳市,福田区,"{""address"": ""广东省"", ""buyer_address"": ""东莞市鸿福路93号"", ""buyer_contact"": ""李先生，0769-22887866"", ""city"": ""深圳市"", ""contract_number"": ""MB2D021161764638188402"", ""contract_sign_date"": ""2025年12月29日 17:59"", ""county"": ""福田区"", ""file_name"": ""zhongbiao_1767007865_19.txt"", ""id"": 135.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 何梓生"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局东莞市税务局机关2026年物业管理服务项目"", ""project_num"": ""MB2D021161764638188402"", ""province"": ""广东省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局东莞市税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""深圳市福田区梅林街道梅亭社区广夏路1号创智云中心B栋801"", ""supplier_contact"": ""何梓生"", ""title"": ""国家税务总局东莞市税务局机关2026年物业管理服务项目中标公告"", ""win_amount"": ""7808400"", ""winner"": ""深圳市万科物业服务有限公司""}"
ZHON_000065,zhongbiao,未知,国家税务总局东莞市税务局厚街税务分局2026年食堂食材配送供应服务项目中标公告,国家税务总局东莞市税务局厚街税务分局2026年食堂食材配送供应服务项目,MB2D021161763370712501,2025/12/29,国家税务总局东莞市税务局,未知,东莞市食胜农副产品供应有限公司,0,未知,广东省,广东省,东莞市,未知,"{""address"": ""广东省"", ""buyer_address"": ""东莞市鸿福路93号"", ""buyer_contact"": ""邹先生，0769-22887180"", ""city"": ""东莞市"", ""contract_number"": ""MB2D021161763370712501"", ""contract_sign_date"": ""2025年12月29日 17:59"", ""file_name"": ""zhongbiao_1767007867_20.txt"", ""id"": 136.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 何佳雄，0769-22016933"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局东莞市税务局厚街税务分局2026年食堂食材配送供应服务项目"", ""project_num"": ""MB2D021161763370712501"", ""province"": ""广东省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局东莞市税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""广东省东莞市东城街道樟村大园路112号2栋201室"", ""supplier_contact"": ""何佳雄"", ""title"": ""国家税务总局东莞市税务局厚街税务分局2026年食堂食材配送供应服务项目中标公告"", ""win_amount"": ""0"", ""winner"": ""东莞市食胜农副产品供应有限公司""}"
ZHON_000066,zhongbiao,未知,国家税务总局东莞市税务局虎门税务分局及第一稽查局2026年食堂食材配送供应服务项目中标公告,国家税务总局东莞市税务局虎门税务分局及第一稽查局2026年食堂食材配送供应服务项目,MB2D021161763371460238,2025/12/29,国家税务总局东莞市税务局,未知,广东栀子花餐饮服务管理有限公司,0,未知,广东省,广东省,东莞市,未知,"{""address"": ""广东省"", ""buyer_address"": ""东莞市鸿福路93号"", ""buyer_contact"": ""邹先生，0769-22887180"", ""city"": ""东莞市"", ""contract_number"": ""MB2D021161763371460238"", ""contract_sign_date"": ""2025年12月29日 17:59"", ""file_name"": ""zhongbiao_1767007890_1.txt"", ""id"": 137.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 何佳雄，0769-22016933"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局东莞市税务局虎门税务分局及第一稽查局2026年食堂食材配送供应服务项目"", ""project_num"": ""MB2D021161763371460238"", ""province"": ""广东省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局东莞市税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""广东省东莞市南城街道胜和路3号4栋负1层105室"", ""supplier_contact"": ""何佳雄"", ""title"": ""国家税务总局东莞市税务局虎门税务分局及第一稽查局2026年食堂食材配送供应服务项目中标公告"", ""win_amount"": ""0"", ""winner"": ""广东栀子花餐饮服务管理有限公司""}"
ZHON_000067,zhongbiao,未知,临沧市人民医院2025年第一批医疗设备采购项目（检验检测类）（四次）中标公告,临沧市人民医院2025年第一批医疗设备采购项目（检验检测类）（四次）,LCZC2025-G1-00860-TXZB-0052,2025/12/29,临沧市人民医院,未知,云南博勤商贸有限公司,27,未知,云南省,云南省,昆明市,西山区,"{""address"": ""云南省"", ""buyer_address"": ""临翔区凤翔街道南塘街116号"", ""buyer_contact"": ""0883-2137055"", ""city"": ""昆明市"", ""contract_number"": ""LCZC2025-G1-00860-TXZB-0052"", ""contract_sign_date"": ""2025年12月29日 17:59"", ""county"": ""西山区"", ""file_name"": ""zhongbiao_1767007892_2.txt"", ""id"": 138.0, ""industry"": ""医疗健康"", ""main_target_name"": ""设备"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""云南省昆明市盘龙区北京路花园9幢2层201号 代理机构联系方式: 0871-65701820"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""临沧市人民医院2025年第一批医疗设备采购项目（检验检测类）（四次）"", ""project_num"": ""LCZC2025-G1-00860-TXZB-0052"", ""province"": ""云南省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""临沧市人民医院"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""云南省昆明市西山区西坝新村11号熙翥苑A幢5层A-118室"", ""supplier_contact"": ""潘妍洁、李碧蓉"", ""title"": ""临沧市人民医院2025年第一批医疗设备采购项目（检验检测类）（四次）中标公告"", ""win_amount"": ""27.00"", ""winner"": ""云南博勤商贸有限公司""}"
ZHON_000068,zhongbiao,未知,昆明市第三人民医院全自动分枝杆菌培养监测仪等设备采购项目中标结果公告,昆明市第三人民医院全自动分枝杆菌培养监测仪等设备采购项目,KMZC2025-G1-03371-YYZX-0879,2025/12/29,昆明市第三人民医院,未知,云南石砰商贸有限公司,5.9,未知,云南省,云南省,未知,昆明高新区,"{""address"": ""云南省"", ""buyer_address"": ""昆明市官渡区吴井路319号"", ""buyer_contact"": ""0871-63530770"", ""contract_number"": ""KMZC2025-G1-03371-YYZX-0879"", ""contract_sign_date"": ""2025年12月29日 17:59"", ""county"": ""昆明高新区"", ""file_name"": ""zhongbiao_1767007896_3.txt"", ""id"": 139.0, ""industry"": ""医疗健康"", ""main_target_name"": ""设备"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""云南省昆明市盘龙区联盟路与万宏路交汇处万宏嘉园沣苑（地块三）B座15楼（奥斯迪商务中心B座15楼） 代理机构联系方式: （0871）63335856"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""昆明市第三人民医院全自动分枝杆菌培养监测仪等设备采购项目"", ""project_num"": ""KMZC2025-G1-03371-YYZX-0879"", ""province"": ""云南省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""昆明市第三人民医院"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""云南省昆明高新区海源中路海源财富中心6#塔楼15层1506号"", ""supplier_contact"": ""段广超、陶泽强、毛冬慧、张学松、闫梅"", ""title"": ""昆明市第三人民医院全自动分枝杆菌培养监测仪等设备采购项目中标结果公告"", ""win_amount"": ""5.90"", ""winner"": ""云南石砰商贸有限公司""}"
ZHON_000069,zhongbiao,未知,楚雄彝族自治州人民医院2025年检验科一批医疗设备采购（标项3：全自动酶联免疫工作站）中标公告,楚雄彝族自治州人民医院2025年检验科一批医疗设备采购,CXZC2025-G1-00828-WHZB-0028,2025/12/29,楚雄彝族自治州人民医院,未知,云南维动乐医疗器械有限公司,116,未知,云南省,云南省,昆明市,高新区,"{""address"": ""云南省"", ""buyer_address"": ""云南省楚雄市鹿城南路317号"", ""buyer_contact"": ""0878-3113019"", ""city"": ""昆明市"", ""contract_number"": ""CXZC2025-G1-00828-WHZB-0028"", ""contract_sign_date"": ""2025年12月29日 17:59"", ""county"": ""高新区"", ""file_name"": ""zhongbiao_1767007898_4.txt"", ""id"": 140.0, ""industry"": ""医疗健康"", ""main_target_name"": ""设备"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""云南省楚雄市雄宝路云华饮食文化广场6-4栋 代理机构联系方式: 0878-3115788、18887806464"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""楚雄彝族自治州人民医院2025年检验科一批医疗设备采购"", ""project_num"": ""CXZC2025-G1-00828-WHZB-0028"", ""province"": ""云南省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""楚雄彝族自治州人民医院"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""云南省昆明市高新区昌源中路75号同丰商务中心1207室"", ""supplier_contact"": ""张鹏、李翠珍、李薪宇、凌沐星"", ""title"": ""楚雄彝族自治州人民医院2025年检验科一批医疗设备采购（标项3：全自动酶联免疫工作站）中标公告"", ""win_amount"": ""116"", ""winner"": ""云南维动乐医疗器械有限公司""}"
ZHON_000070,zhongbiao,未知,国家税务总局东莞市税务局长安税务分局2026年食堂食材配送供应服务项目中标公告,国家税务总局东莞市税务局长安税务分局2026年食堂食材配送供应服务项目,MB2C853791763366830693,2025/12/29,国家税务总局东莞市税务局长安税务分局,未知,东莞市宏冠膳食管理服务有限公司,0,未知,广东省,广东省,东莞市,未知,"{""address"": ""广东省"", ""buyer_address"": ""广东省东莞市长安镇长安东门西路4号"", ""buyer_contact"": ""萧先生0769-82716077"", ""city"": ""东莞市"", ""contract_number"": ""MB2C853791763366830693"", ""contract_sign_date"": ""2025年12月29日 17:58"", ""file_name"": ""zhongbiao_1767007922_8.txt"", ""id"": 144.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 李间好0769-23663761"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局东莞市税务局长安税务分局2026年食堂食材配送供应服务项目"", ""project_num"": ""MB2C853791763366830693"", ""province"": ""广东省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局东莞市税务局长安税务分局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""广东省东莞市长安镇长安振安东路586号201室"", ""supplier_contact"": ""李间好"", ""title"": ""国家税务总局东莞市税务局长安税务分局2026年食堂食材配送供应服务项目中标公告"", ""win_amount"": ""0"", ""winner"": ""东莞市宏冠膳食管理服务有限公司""}"
ZHON_000071,zhongbiao,未知,四川农业大学2025年动物公共平台及动科实验平台设备采购项目中标（成交）结果公告,2025年动物公共平台及动科实验平台设备采购项目,N5100012025003648,2025/12/29,四川农业大学,四川中汇恒工程项目管理咨询有限公司,四川启邦正业科技有限公司,6683070,未知,四川省,四川省,未知,崇州经济开发区,"{""address"": ""四川省"", ""agency"": ""四川中汇恒工程项目管理咨询有限公司"", ""buyer_address"": ""成都市温江区惠民路211号"", ""buyer_contact"": ""028-86293079"", ""contract_number"": ""N5100012025003648"", ""contract_sign_date"": ""2025年12月29日 17:57"", ""county"": ""崇州经济开发区"", ""file_name"": ""zhongbiao_1767007948_15.txt"", ""id"": 151.0, ""industry"": ""设备采购"", ""main_target_name"": ""品牌"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""四川省成都市武侯区太平园中四路大合仓星商界4栋3单元310号 代理机构联系方式: 028-85558473"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""2025年动物公共平台及动科实验平台设备采购项目"", ""project_num"": ""N5100012025003648"", ""province"": ""四川省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""四川农业大学"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""崇州经济开发区同心路639号"", ""supplier_contact"": ""宋明宇"", ""title"": ""四川农业大学2025年动物公共平台及动科实验平台设备采购项目中标（成交）结果公告"", ""win_amount"": ""6683070"", ""winner"": ""四川启邦正业科技有限公司""}"
ZHON_000072,zhongbiao,未知,国家税务总局陕西省税务局2025年电子税务局系统运行维护项目中标公告,国家税务总局陕西省税务局2025年电子税务局系统运行维护项目,SXSW-ZFCG-2025033,2025/12/29,国家税务总局陕西省税务局,未知,方欣科技有限公司,3088000,未知,陕西省,陕西省,广州市,黄埔区,"{""address"": ""陕西省"", ""buyer_address"": ""陕西省西安市二环南路西段39号"", ""buyer_contact"": ""苗工 029-87695295"", ""city"": ""广州市"", ""contract_number"": ""SXSW-ZFCG-2025033"", ""contract_sign_date"": ""2025年12月29日 17:57"", ""county"": ""黄埔区"", ""file_name"": ""zhongbiao_1767007951_16.txt"", ""id"": 152.0, ""industry"": ""软件开发"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 郝嘉钰、刘婧、张波 029-88228899-613"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局陕西省税务局2025年电子税务局系统运行维护项目"", ""project_num"": ""SXSW-ZFCG-2025033"", ""province"": ""陕西省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局陕西省税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""广州市黄埔区科学大道82-88号（双号）（C3）栋901房"", ""supplier_contact"": ""郝嘉钰、刘婧、张波"", ""title"": ""国家税务总局陕西省税务局2025年电子税务局系统运行维护项目中标公告"", ""win_amount"": ""3088000"", ""winner"": ""方欣科技有限公司""}"
ZHON_000073,zhongbiao,未知,中国共产党武汉市江夏区委员会宣传部本级2025年江夏区农家书屋出版物补充更新采购项目中标(成交)结果公告,中国共产党武汉市江夏区委员会宣传部本级2025年江夏区农家书屋出版物补充更新采购项目中标(成交)结果公告,未知,2025/12/29,中国共产党武汉市江夏区委员会宣传部本级,未知,武汉市江夏区新华书店有限公司,56.6,未知,全国,未知,未知,江夏区,"{""address"": ""全国"", ""buyer_contact"": ""027-81568441"", ""contract_sign_date"": ""2025年12月29日 17:57"", ""county"": ""江夏区"", ""file_name"": ""zhongbiao_1767007953_17.txt"", ""id"": 153.0, ""industry"": ""其他"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 027-81813431"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""中国共产党武汉市江夏区委员会宣传部本级2025年江夏区农家书屋出版物补充更新采购项目中标(成交)结果公告"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""中国共产党武汉市江夏区委员会宣传部本级"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""stage"": ""结果公告"", ""supplier_address"": ""江夏区纸坊光明巷"", ""supplier_contact"": ""梁冠军  吴超  张欣  胡玄  秦海  李建兰 万红"", ""title"": ""中国共产党武汉市江夏区委员会宣传部本级2025年江夏区农家书屋出版物补充更新采购项目中标(成交)结果公告"", ""win_amount"": ""56.60"", ""winner"": ""武汉市江夏区新华书店有限公司""}"
ZHON_000074,zhongbiao,未知,鄂州葛店经济技术开发区综合执法中心建筑垃圾暂存点运营服务中标（成交）结果公告,鄂州葛店经济技术开发区综合执法中心建筑垃圾暂存点运营服务中标（成交）结果公告,未知,2025/12/29,鄂州葛店经济技术开发区综合执法中心,未知,鄂州新市民市政工程有限公司,67.5,未知,湖北省,湖北省,未知,鄂州葛店开发区,"{""address"": ""湖北省"", ""buyer_contact"": ""17707112203"", ""contract_sign_date"": ""2025年12月29日 17:57"", ""county"": ""鄂州葛店开发区"", ""file_name"": ""zhongbiao_1767007955_18.txt"", ""id"": 154.0, ""industry"": ""建筑工程"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 13669019902"", ""performance_info"": ""合同签订后12个月。合同到期后视双方合作情况，经甲方考核，双方同意后，续签下一年服务合同，续签最多不超过两次。"", ""procurement_method"": ""公开招标"", ""project_name"": ""鄂州葛店经济技术开发区综合执法中心建筑垃圾暂存点运营服务中标（成交）结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""鄂州葛店经济技术开发区综合执法中心"", ""source"": ""zhongbiao"", ""specs"": ""建筑垃圾暂存点运营服务"", ""stage"": ""结果公告"", ""supplier_address"": ""鄂州葛店开发区人民东路特一号"", ""supplier_contact"": ""王海光"", ""title"": ""鄂州葛店经济技术开发区综合执法中心建筑垃圾暂存点运营服务中标（成交）结果公告"", ""win_amount"": ""67.50"", ""winner"": ""鄂州新市民市政工程有限公司""}"
ZHON_000075,zhongbiao,未知,首都师范大学2026年保安服务项目（05、06包）05包中标公告,首都师范大学2026年保安服务项目（05、06包）,11000025210200154511-XM003,2025/12/29,首都师范大学,未知,戎威远保安服务股份有限公司,3179328,未知,北京市,北京市,北京市,丰台区,"{""address"": ""北京市"", ""buyer_address"": ""北京市海淀区西三环北路105号"", ""buyer_contact"": ""谢老师,68902830"", ""city"": ""北京市"", ""contract_number"": ""11000025210200154511-XM003"", ""contract_sign_date"": ""2025年12月29日 17:57"", ""county"": ""丰台区"", ""file_name"": ""zhongbiao_1767007958_19.txt"", ""id"": 155.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 张际阳、刘云霞、张凯、赵浩、李东婵、刁玉蕊、赵静淑、刘聪、王乙、叶子青、杜芳瑜，010-63905975"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""首都师范大学2026年保安服务项目（05、06包）"", ""project_num"": ""11000025210200154511-XM003"", ""province"": ""北京市"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""首都师范大学"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""北京市丰台区东滨河路2号6号楼2层2118室"", ""supplier_contact"": ""张际阳、刘云霞、张凯、赵浩、李东婵、刁玉蕊、赵静淑、刘聪、王乙、叶子青、杜芳瑜"", ""title"": ""首都师范大学2026年保安服务项目（05、06包）05包中标公告"", ""win_amount"": ""3179328"", ""winner"": ""戎威远保安服务股份有限公司""}"
ZHON_000076,zhongbiao,未知,通城经济开发区规划环境影响评价报告编制服务采购中标成交公告,通城经济开发区规划环境影响评价报告编制服务采购中标成交公告,未知,2025/12/29,湖北通城经济开发区管理委员会本级,未知,中南安全环境技术研究院股份有限公司,82.3,未知,湖北省,湖北省,武汉市,武昌区,"{""address"": ""湖北省"", ""buyer_contact"": ""13451104517"", ""city"": ""武汉市"", ""contract_sign_date"": ""2025年12月29日 17:56"", ""county"": ""武昌区"", ""file_name"": ""zhongbiao_1767007969_20.txt"", ""id"": 156.0, ""industry"": ""环境保护"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 15335944129"", ""performance_info"": ""合同签订后60日历天内完成"", ""procurement_method"": ""公开招标"", ""project_name"": ""通城经济开发区规划环境影响评价报告编制服务采购中标成交公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""湖北通城经济开发区管理委员会本级"", ""source"": ""zhongbiao"", ""specs"": ""详见磋商文件"", ""stage"": ""成交公告"", ""supplier_address"": ""湖北省武汉市武昌区中南二路2号"", ""supplier_contact"": ""杨值新"", ""title"": ""通城经济开发区规划环境影响评价报告编制服务采购中标成交公告"", ""win_amount"": ""82.30"", ""winner"": ""中南安全环境技术研究院股份有限公司""}"
ZHON_000077,zhongbiao,未知,国家税务总局昆明市官渡区税务局电梯更换项目（二次）中标公告,国家税务总局昆明市官渡区税务局电梯更换项目（二次）,YN2025-DLGK-A0115-B00,2025/12/29,国家税务总局昆明市官渡区税务局,未知,昆明骏凯电梯有限公司,1260000,未知,云南省,云南省,昆明市,高新区,"{""address"": ""云南省"", ""buyer_address"": ""昆明市官渡区宝海路519号"", ""buyer_contact"": ""赵老师/0871-67156980"", ""city"": ""昆明市"", ""contract_number"": ""YN2025-DLGK-A0115-B00"", ""contract_sign_date"": ""2025年12月29日 17:56"", ""county"": ""高新区"", ""file_name"": ""zhongbiao_1767007974_1.txt"", ""id"": 157.0, ""industry"": ""其他"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 周金辉、王石林、李宇姮、张俊、张广闻、张雪丽、李庆梅、杨汝媛、肖红/0871-68308282、68308030-638"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局昆明市官渡区税务局电梯更换项目（二次）"", ""project_num"": ""YN2025-DLGK-A0115-B00"", ""province"": ""云南省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局昆明市官渡区税务局"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""云南省昆明市高新区茭菱路1299号西城心景东塔14层1404-1406号"", ""supplier_contact"": ""周金辉、王石林、李宇姮、张俊、张广闻、张雪丽、李庆梅、杨汝媛、肖红"", ""title"": ""国家税务总局昆明市官渡区税务局电梯更换项目（二次）中标公告"", ""win_amount"": ""1260000"", ""winner"": ""昆明骏凯电梯有限公司""}"
ZHON_000078,zhongbiao,未知,国家税务总局陕西省税务局2025年核心征管系统和税务人端平台运行维护项目中标公告,国家税务总局陕西省税务局2025年核心征管系统和税务人端平台运行维护项目,SXSW-ZFCG-2025032,2025/12/29,国家税务总局陕西省税务局,未知,中国软件与技术服务股份有限公司,3601200,未知,陕西省,北京市,北京市,昌平区,"{""address"": ""陕西省"", ""buyer_address"": ""陕西省西安市二环南路西段39号"", ""buyer_contact"": ""苗工 029-87695295"", ""city"": ""北京市"", ""contract_number"": ""SXSW-ZFCG-2025032"", ""contract_sign_date"": ""2025年12月29日 17:56"", ""county"": ""昌平区"", ""file_name"": ""zhongbiao_1767007977_2.txt"", ""id"": 158.0, ""industry"": ""软件开发"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 郝嘉钰、刘婧、张波 029-88228899-613"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局陕西省税务局2025年核心征管系统和税务人端平台运行维护项目"", ""project_num"": ""SXSW-ZFCG-2025032"", ""province"": ""北京市"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局陕西省税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""北京市昌平区昌盛路18号"", ""supplier_contact"": ""郝嘉钰、刘婧、张波"", ""title"": ""国家税务总局陕西省税务局2025年核心征管系统和税务人端平台运行维护项目中标公告"", ""win_amount"": ""3601200"", ""winner"": ""中国软件与技术服务股份有限公司""}"
ZHON_000079,zhongbiao,未知,国家税务总局陕西省税务局2025年电子发票服务平台等系统运行维护项目中标公告,国家税务总局陕西省税务局2025年电子发票服务平台等系统运行维护项目,SXSW-ZFCG-2025034,2025/12/29,国家税务总局陕西省税务局,未知,中国软件与技术服务股份有限公司,1760400,未知,陕西省,北京市,北京市,昌平区,"{""address"": ""陕西省"", ""buyer_address"": ""陕西省西安市二环南路西段39号"", ""buyer_contact"": ""苗工 029-87695295"", ""city"": ""北京市"", ""contract_number"": ""SXSW-ZFCG-2025034"", ""contract_sign_date"": ""2025年12月29日 17:55"", ""county"": ""昌平区"", ""file_name"": ""zhongbiao_1767007979_3.txt"", ""id"": 159.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 郝嘉钰、刘婧、张波 029-88228899-613"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局陕西省税务局2025年电子发票服务平台等系统运行维护项目"", ""project_num"": ""SXSW-ZFCG-2025034"", ""province"": ""北京市"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局陕西省税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""北京市昌平区昌盛路18号"", ""supplier_contact"": ""郝嘉钰、刘婧、张波"", ""title"": ""国家税务总局陕西省税务局2025年电子发票服务平台等系统运行维护项目中标公告"", ""win_amount"": ""1760400"", ""winner"": ""中国软件与技术服务股份有限公司""}"
ZHON_000080,zhongbiao,未知,管委会机关车辆保障服务中标公告,管委会机关车辆保障服务,ZFCG2025-046001-T00009-JH001-XM001,2025/12/29,北京经济技术开发区综合服务保障中心,未知,北京锐智亦联科技有限公司,2158000,未知,北京市,北京市,北京市,京经济技术开发区,"{""address"": ""北京市"", ""buyer_address"": ""北京经济技术开发区荣华中路15号"", ""buyer_contact"": ""刘芳,010-83509592"", ""city"": ""北京市"", ""contract_number"": ""ZFCG2025-046001-T00009-JH001-XM001"", ""contract_sign_date"": ""2025年12月29日 17:54"", ""county"": ""京经济技术开发区"", ""file_name"": ""zhongbiao_1767007980_4.txt"", ""id"": 160.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 谷振彬、韩雪、郝婉莹、孟雨聪、白燕，010-58076608-831"", ""performance_info"": ""：一年，自2026年1月1日起至2026年12月31日止。"", ""procurement_method"": ""公开招标"", ""project_name"": ""管委会机关车辆保障服务"", ""project_num"": ""ZFCG2025-046001-T00009-JH001-XM001"", ""province"": ""北京市"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""北京经济技术开发区综合服务保障中心"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""北京市北京经济技术开发区荣华中路10号1幢20层1单元2302-1"", ""supplier_contact"": ""谷振彬、韩雪、郝婉莹、孟雨聪、白燕"", ""title"": ""管委会机关车辆保障服务中标公告"", ""win_amount"": ""2158000"", ""winner"": ""北京锐智亦联科技有限公司""}"
